,transaction_date,owner,ticker,asset_description,asset_type,type,amount,comment,party,state,industry,sector,ptr_link,disclosure_date,sen/rep,dataFound,name,dates_diff,dateMS,percentVsSnP,amountL,amountM,amountH,snp500,last_name
3590,2019-01-31,Joint,T,AT&amp;T Inc.,Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,Telecommunications Equipment,Public Utilities,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,4,1548892800.0,0,1001,8000.5,15000,1,Perdue
3591,2019-01-31,Joint,T,AT&amp;T Inc.,Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,Telecommunications Equipment,Public Utilities,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,4,1548892800.0,0,1001,8000.5,15000,1,Perdue
3592,2019-01-31,Joint,MMP,"Magellan Midstream Partners, L.P.",Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,Natural Gas Distribution,Energy,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,4,1548892800.0,0,1001,8000.5,15000,1,Perdue
3593,2019-01-31,Joint,BOIVF,Bollore,Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,4,1548892800.0,0,1001,8000.5,15000,1,Perdue
3594,2019-01-31,Joint,T,AT&amp;T Inc.,Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,Telecommunications Equipment,Public Utilities,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,4,1548892800.0,0,1001,8000.5,15000,1,Perdue
3595,2019-01-30,Joint,T,AT&amp;T Inc.,Stock,Purchase,"$15,001 - $50,000",--,Republican,GA,Telecommunications Equipment,Public Utilities,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,5,1548806400.0,0,15001,32500.5,50000,1,Perdue
3596,2019-01-30,Joint,T,AT&amp;T Inc.,Stock,Purchase,"$15,001 - $50,000",--,Republican,GA,Telecommunications Equipment,Public Utilities,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,5,1548806400.0,0,15001,32500.5,50000,1,Perdue
3597,2019-01-29,Joint,WPX,"WPX Energy, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,6,1548720000.0,0,1001,8000.5,15000,1,Perdue
3598,2019-01-25,Joint,FDC,First Data Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,10,1548374400.0,0,1001,8000.5,15000,1,Perdue
3599,2019-01-23,Joint,FDC,First Data Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,12,1548201600.0,0,1001,8000.5,15000,1,Perdue
3600,2019-01-22,Joint,WPX,"WPX Energy, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,13,1548115200.0,0,1001,8000.5,15000,1,Perdue
3601,2019-01-18,Joint,WPX,"WPX Energy, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,17,1547769600.0,0,1001,8000.5,15000,1,Perdue
3602,2019-01-18,Joint,WPX,"WPX Energy, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,17,1547769600.0,0,1001,8000.5,15000,1,Perdue
3603,2019-01-17,Joint,FDC,First Data Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,18,1547683200.0,0,1001,8000.5,15000,1,Perdue
3604,2019-01-16,Joint,FDC,First Data Corporation,Stock,Sale (Partial),"$15,001 - $50,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,19,1547596800.0,0,15001,32500.5,50000,1,Perdue
3605,2019-01-15,Joint,BWXT,"BWX Technologies, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,20,1547510400.0,0,1001,8000.5,15000,1,Perdue
3606,2019-01-09,Joint,AM,Antero Midstream Partners LP,Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,Natural Gas Distribution,Public Utilities,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,26,1546992000.0,0,1001,8000.5,15000,1,Perdue
3607,2019-01-09,Joint,DVN,Devon Energy Corporation,Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,Oil & Gas Production,Energy,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,26,1546992000.0,0,1001,8000.5,15000,1,Perdue
3608,2019-01-09,Joint,DVN,Devon Energy Corporation,Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,Oil & Gas Production,Energy,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,26,1546992000.0,0,1001,8000.5,15000,1,Perdue
3609,2019-01-09,Joint,AM,Antero Midstream Partners LP,Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,Natural Gas Distribution,Public Utilities,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,26,1546992000.0,0,1001,8000.5,15000,1,Perdue
3610,2019-01-08,Joint,KN,Knowles Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,27,1546905600.0,0,1001,8000.5,15000,1,Perdue
3611,2019-01-08,Joint,BWXT,"BWX Technologies, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,27,1546905600.0,0,1001,8000.5,15000,1,Perdue
3612,2019-01-08,Joint,GPK,Graphic Packaging Holding Company,Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,Containers/Packaging,Consumer Durables,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,27,1546905600.0,0,1001,8000.5,15000,1,Perdue
3613,2019-01-07,Joint,KN,Knowles Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,28,1546819200.0,0,1001,8000.5,15000,1,Perdue
3614,2019-01-07,Joint,BWXT,"BWX Technologies, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,28,1546819200.0,0,1001,8000.5,15000,1,Perdue
3615,2019-01-04,Joint,BWXT,"BWX Technologies, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,31,1546560000.0,0,1001,8000.5,15000,1,Perdue
3616,2019-01-04,Joint,CZR,Caesars Entertainment Corporation,Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,Hotels/Resorts,Consumer Services,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,31,1546560000.0,0,1001,8000.5,15000,1,Perdue
3617,2019-01-04,Joint,BWXT,"BWX Technologies, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,31,1546560000.0,0,1001,8000.5,15000,1,Perdue
3618,2019-01-04,Joint,DVN,Devon Energy Corporation,Stock,Purchase,"$15,001 - $50,000",--,Republican,GA,Oil & Gas Production,Energy,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,31,1546560000.0,0,15001,32500.5,50000,1,Perdue
3619,2019-01-03,Joint,KN,Knowles Corporation,Stock,Sale (Partial),"$1,001 - $15,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,32,1546473600.0,0,1001,8000.5,15000,1,Perdue
3620,2019-01-03,Joint,AAPL,Apple Inc.,Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,Computer Manufacturing,Technology,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,32,1546473600.0,0,1001,8000.5,15000,1,Perdue
3621,2019-01-03,Joint,BWXT,"BWX Technologies, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,32,1546473600.0,0,1001,8000.5,15000,1,Perdue
3622,2019-01-03,Joint,WPX,"WPX Energy, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Republican,GA,,,https://efdsearch.senate.gov/search/view/ptr/89238b4a-a8f4-4ab9-b700-76a7d15d8487/,2019-02-04,sen,0,David Perdue,32,1546473600.0,0,1001,8000.5,15000,1,Perdue
3623,2019-02-01,,,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,,Unknown,,,,,,https://efdsearch.senate.gov/search/view/ptr/0c92e943-b688-4e49-9f9a-9e52e34b5b7c/,2019-02-01,sen,0,Thomas R. Carper,0,1548979200.0,0,-1,-1.0,-1,1,Carper
3624,2019-02-01,,,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,,Unknown,,,,,,https://efdsearch.senate.gov/search/view/ptr/8f5553d1-ee7f-4b3d-b2b6-b03709386920/,2019-02-01,sen,0,Gary C. Peters,0,1548979200.0,0,-1,-1.0,-1,1,Peters
3625,2019-01-29,,,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,,Unknown,,,,,,https://efdsearch.senate.gov/search/view/paper/8fa0d41f-828d-4849-9e45-4e66fe164d3b/,2019-01-29,sen,0,Richard Burr,0,1548720000.0,0,-1,-1.0,-1,1,Burr
3626,2019-01-18,,,This filing was disclosed via scanned PDF. Use link in ptr_link column to view the PDF.,PDF Disclosed Filing,,Unknown,,,,,,https://efdsearch.senate.gov/search/view/paper/444cd62d-7b2a-4745-bc27-0e09aa671956/,2019-01-18,sen,0,John Boozman,0,1547769600.0,0,-1,-1.0,-1,1,Boozman
3627,2019-01-16,Self,DAL,"Delta Air Lines, Inc.",Stock,Sale (Full),"$50,001 - $100,000",--,Republican,OK,Air Freight/Delivery Services,Transportation,https://efdsearch.senate.gov/search/view/ptr/9600412e-5421-4331-9918-fa7b534b4e83/,2019-01-17,sen,0,James M. Inhofe,1,1547596800.0,0,50001,75000.5,100000,1,Inhofe
3628,2019-01-16,Self,KMX,"CarMax, Inc.",Stock,Sale (Full),"$100,001 - $250,000",--,Republican,OK,Automotive Aftermarket,Consumer Durables,https://efdsearch.senate.gov/search/view/ptr/9600412e-5421-4331-9918-fa7b534b4e83/,2019-01-17,sen,0,James M. Inhofe,1,1547596800.0,0,100001,175000.5,250000,1,Inhofe
3629,2019-01-16,Self,BABA,Alibaba Group Holding Limited,Stock,Sale (Full),"$15,001 - $50,000",--,Republican,OK,Business Services,Miscellaneous,https://efdsearch.senate.gov/search/view/ptr/9600412e-5421-4331-9918-fa7b534b4e83/,2019-01-17,sen,0,James M. Inhofe,1,1547596800.0,0,15001,32500.5,50000,1,Inhofe
3630,2019-01-16,Self,ALB,Albemarle Corporation,Stock,Sale (Full),"$15,001 - $50,000",--,Republican,OK,Major Chemicals,Basic Industries,https://efdsearch.senate.gov/search/view/ptr/9600412e-5421-4331-9918-fa7b534b4e83/,2019-01-17,sen,0,James M. Inhofe,1,1547596800.0,0,15001,32500.5,50000,1,Inhofe
3631,2019-01-15,Self,V,Visa Inc.,Stock,Sale (Partial),"$50,001 - $100,000",--,Republican,OK,Business Services,Miscellaneous,https://efdsearch.senate.gov/search/view/ptr/9600412e-5421-4331-9918-fa7b534b4e83/,2019-01-17,sen,0,James M. Inhofe,2,1547510400.0,0,50001,75000.5,100000,1,Inhofe
3632,2019-01-15,Self,AMZN,"Amazon.com, Inc.",Stock,Sale (Partial),"$100,001 - $250,000",--,Republican,OK,Catalog/Specialty Distribution,Consumer Services,https://efdsearch.senate.gov/search/view/ptr/9600412e-5421-4331-9918-fa7b534b4e83/,2019-01-17,sen,0,James M. Inhofe,2,1547510400.0,0,100001,175000.5,250000,1,Inhofe
3633,2019-01-11,Self,MRK,"Merck &amp; Co., Inc.",Stock,Sale (Full),"$100,001 - $250,000",--,Republican,OK,Major Pharmaceuticals,Health Care,https://efdsearch.senate.gov/search/view/ptr/9600412e-5421-4331-9918-fa7b534b4e83/,2019-01-17,sen,0,James M. Inhofe,6,1547164800.0,0,100001,175000.5,250000,1,Inhofe
3634,2018-12-12,Spouse,GIS,"General Mills, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Republican,WV,Packaged Foods,Consumer Non-Durables,https://efdsearch.senate.gov/search/view/ptr/ac9882e2-ebad-4128-93f6-d8ea9427314d/,2019-01-11,sen,0,Shelley Moore Capito,30,1544572800.0,0,1001,8000.5,15000,1,Capito
3635,2018-12-13,Spouse,PG,The Procter &amp; Gamble Company,Stock,Purchase,"$1,001 - $15,000",--,Republican,WV,Package Goods/Cosmetics,Basic Industries,https://efdsearch.senate.gov/search/view/ptr/ac9882e2-ebad-4128-93f6-d8ea9427314d/,2019-01-11,sen,0,Shelley Moore Capito,29,1544659200.0,0,1001,8000.5,15000,1,Capito
3636,2018-12-13,Spouse,PEP,"PepsiCo, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Republican,WV,Beverages (Production/Distribution),Consumer Non-Durables,https://efdsearch.senate.gov/search/view/ptr/ac9882e2-ebad-4128-93f6-d8ea9427314d/,2019-01-11,sen,0,Shelley Moore Capito,29,1544659200.0,0,1001,8000.5,15000,1,Capito
3637,2019-01-04,Self,AAPL,Apple Inc.,Stock,Purchase,"$50,001 - $100,000",--,Republican,ND,Computer Manufacturing,Technology,https://efdsearch.senate.gov/search/view/ptr/3e92b9d5-1997-481e-b106-55569cd8bd9f/,2019-01-11,sen,0,John Hoeven,7,1546560000.0,0,50001,75000.5,100000,1,Hoeven
3638,2018-12-27,Self,WTW,"Weight Watchers International, Inc.",Stock,Sale (Partial),"$15,001 - $50,000",--,Republican,ND,,,https://efdsearch.senate.gov/search/view/ptr/3e92b9d5-1997-481e-b106-55569cd8bd9f/,2019-01-11,sen,0,John Hoeven,15,1545868800.0,0,15001,32500.5,50000,1,Hoeven
3639,2018-12-27,Self,DWDP,DowDuPont Inc.,Stock,Sale (Full),"$50,001 - $100,000",--,Republican,ND,,,https://efdsearch.senate.gov/search/view/ptr/3e92b9d5-1997-481e-b106-55569cd8bd9f/,2019-01-11,sen,0,John Hoeven,15,1545868800.0,0,50001,75000.5,100000,1,Hoeven
3640,2018-12-27,Self,TAP,Molson Coors Brewing Company,Stock,Sale (Full),"$100,001 - $250,000",--,Republican,ND,Beverages (Production/Distribution),Consumer Non-Durables,https://efdsearch.senate.gov/search/view/ptr/3e92b9d5-1997-481e-b106-55569cd8bd9f/,2019-01-11,sen,0,John Hoeven,15,1545868800.0,0,100001,175000.5,250000,1,Hoeven
3641,2018-12-27,Self,IVZ,Invesco Ltd.,Stock,Sale (Partial),"$15,001 - $50,000",--,Republican,ND,Investment Managers,Finance,https://efdsearch.senate.gov/search/view/ptr/3e92b9d5-1997-481e-b106-55569cd8bd9f/,2019-01-11,sen,0,John Hoeven,15,1545868800.0,0,15001,32500.5,50000,1,Hoeven
3642,2018-12-27,Self,BUD,Anheuser-Busch InBev SA/NV,Stock,Sale (Full),"$50,001 - $100,000",--,Republican,ND,Beverages (Production/Distribution),Consumer Non-Durables,https://efdsearch.senate.gov/search/view/ptr/3e92b9d5-1997-481e-b106-55569cd8bd9f/,2019-01-11,sen,0,John Hoeven,15,1545868800.0,0,50001,75000.5,100000,1,Hoeven
3643,2018-12-27,Self,T,AT&amp;T Inc.,Stock,Sale (Partial),"$15,001 - $50,000",--,Republican,ND,Telecommunications Equipment,Public Utilities,https://efdsearch.senate.gov/search/view/ptr/3e92b9d5-1997-481e-b106-55569cd8bd9f/,2019-01-11,sen,0,John Hoeven,15,1545868800.0,0,15001,32500.5,50000,1,Hoeven
3644,2018-12-27,Self,FDX,FedEx Corporation,Stock,Sale (Full),"$15,001 - $50,000",--,Republican,ND,Air Freight/Delivery Services,Transportation,https://efdsearch.senate.gov/search/view/ptr/3e92b9d5-1997-481e-b106-55569cd8bd9f/,2019-01-11,sen,0,John Hoeven,15,1545868800.0,0,15001,32500.5,50000,1,Hoeven
3645,2018-12-27,Self,BX,"The Blackstone Group L.P. <div class=""text-muted""> <em>Company:</em> The Blackstone Group L.P. </div> <div class=""text-muted""><em>Description:</em>&nbsp;Publicly Traded Partnership</div>",Other Securities,Purchase,"$100,001 - $250,000",--,Republican,ND,Investment Managers,Finance,https://efdsearch.senate.gov/search/view/ptr/3e92b9d5-1997-481e-b106-55569cd8bd9f/,2019-01-11,sen,0,John Hoeven,15,1545868800.0,0,100001,175000.5,250000,1,Hoeven
3646,2018-12-18,Joint,GE,General Electric Company,Stock,Sale (Partial),"$1,001 - $15,000",--,Democrat,NM,Consumer Electronics/Appliances,Energy,https://efdsearch.senate.gov/search/view/ptr/3d4fc7ff-d1fc-4b0a-a4a0-493a65ab9d07/,2019-01-10,sen,0,Tom Udall,23,1545091200.0,0,1001,8000.5,15000,1,Udall
3647,2018-12-04,Spouse,FB,"Facebook, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,"Computer Software: Programming, Data Processing",Technology,https://efdsearch.senate.gov/search/view/ptr/a22bbeeb-0e4f-4993-89e2-ed28ba9f6242/,2019-01-10,sen,0,Sheldon Whitehouse,37,1543881600.0,0,1001,8000.5,15000,1,Whitehouse
3648,2018-12-04,Joint,GS,"The Goldman Sachs Group, Inc.",Stock,Sale (Full),"$15,001 - $50,000",--,Democrat,RI,Investment Bankers/Brokers/Service,Finance,https://efdsearch.senate.gov/search/view/ptr/a22bbeeb-0e4f-4993-89e2-ed28ba9f6242/,2019-01-10,sen,0,Sheldon Whitehouse,37,1543881600.0,0,15001,32500.5,50000,1,Whitehouse
3649,2018-12-04,Joint,ETN,Eaton Corporation plc,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Industrial Machinery/Components,Technology,https://efdsearch.senate.gov/search/view/ptr/a22bbeeb-0e4f-4993-89e2-ed28ba9f6242/,2019-01-10,sen,0,Sheldon Whitehouse,37,1543881600.0,0,1001,8000.5,15000,1,Whitehouse
3650,2018-12-04,Joint,BUD,Anheuser-Busch InBev SA/NV,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Beverages (Production/Distribution),Consumer Non-Durables,https://efdsearch.senate.gov/search/view/ptr/a22bbeeb-0e4f-4993-89e2-ed28ba9f6242/,2019-01-10,sen,0,Sheldon Whitehouse,37,1543881600.0,0,1001,8000.5,15000,1,Whitehouse
3651,2018-12-04,Joint,REZI,"Resideo Technologies, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,,,https://efdsearch.senate.gov/search/view/ptr/a22bbeeb-0e4f-4993-89e2-ed28ba9f6242/,2019-01-10,sen,0,Sheldon Whitehouse,37,1543881600.0,0,1001,8000.5,15000,1,Whitehouse
3652,2018-12-28,Joint,AMZN,"Amazon.com, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Democrat,RI,Catalog/Specialty Distribution,Consumer Services,https://efdsearch.senate.gov/search/view/ptr/a22bbeeb-0e4f-4993-89e2-ed28ba9f6242/,2019-01-10,sen,0,Sheldon Whitehouse,13,1545955200.0,0,1001,8000.5,15000,1,Whitehouse
3653,2018-12-28,Joint,F,Ford Motor Company,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Auto Manufacturing,Capital Goods,https://efdsearch.senate.gov/search/view/ptr/a22bbeeb-0e4f-4993-89e2-ed28ba9f6242/,2019-01-10,sen,0,Sheldon Whitehouse,13,1545955200.0,0,1001,8000.5,15000,1,Whitehouse
3654,2018-12-28,Joint,NVDA,NVIDIA Corporation,Stock,Purchase,"$1,001 - $15,000",--,Democrat,RI,Semiconductors,Technology,https://efdsearch.senate.gov/search/view/ptr/a22bbeeb-0e4f-4993-89e2-ed28ba9f6242/,2019-01-10,sen,0,Sheldon Whitehouse,13,1545955200.0,0,1001,8000.5,15000,1,Whitehouse
3655,2018-12-28,Joint,T,AT&amp;T Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--,Democrat,RI,Telecommunications Equipment,Public Utilities,https://efdsearch.senate.gov/search/view/ptr/a22bbeeb-0e4f-4993-89e2-ed28ba9f6242/,2019-01-10,sen,0,Sheldon Whitehouse,13,1545955200.0,0,1001,8000.5,15000,1,Whitehouse
3656,2018-12-28,Joint,TSLA,"Tesla, Inc.",Stock,Purchase,"$1,001 - $15,000",--,Democrat,RI,Auto Manufacturing,Capital Goods,https://efdsearch.senate.gov/search/view/ptr/a22bbeeb-0e4f-4993-89e2-ed28ba9f6242/,2019-01-10,sen,0,Sheldon Whitehouse,13,1545955200.0,0,1001,8000.5,15000,1,Whitehouse
3657,2018-12-28,Joint,BMY,Bristol-Myers Squibb Company,Stock,Sale (Full),"$15,001 - $50,000",--,Democrat,RI,Major Pharmaceuticals,Health Care,https://efdsearch.senate.gov/search/view/ptr/a22bbeeb-0e4f-4993-89e2-ed28ba9f6242/,2019-01-10,sen,0,Sheldon Whitehouse,13,1545955200.0,0,15001,32500.5,50000,1,Whitehouse
3658,2018-12-03,Self,C,Citigroup Inc.,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Major Banks,Finance,https://efdsearch.senate.gov/search/view/ptr/a22bbeeb-0e4f-4993-89e2-ed28ba9f6242/,2019-01-10,sen,0,Sheldon Whitehouse,38,1543795200.0,0,1001,8000.5,15000,1,Whitehouse
3659,2018-12-03,Self,BUD,Anheuser-Busch InBev SA/NV,Stock,Sale (Full),"$15,001 - $50,000",--,Democrat,RI,Beverages (Production/Distribution),Consumer Non-Durables,https://efdsearch.senate.gov/search/view/ptr/a22bbeeb-0e4f-4993-89e2-ed28ba9f6242/,2019-01-10,sen,0,Sheldon Whitehouse,38,1543795200.0,0,15001,32500.5,50000,1,Whitehouse
3660,2018-12-03,Self,REZI,"Resideo Technologies, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,,,https://efdsearch.senate.gov/search/view/ptr/a22bbeeb-0e4f-4993-89e2-ed28ba9f6242/,2019-01-10,sen,0,Sheldon Whitehouse,38,1543795200.0,0,1001,8000.5,15000,1,Whitehouse
3661,2018-12-04,Self,AAPL,Apple Inc.,Stock,Sale (Partial),"$15,001 - $50,000",--,Democrat,RI,Computer Manufacturing,Technology,https://efdsearch.senate.gov/search/view/ptr/a22bbeeb-0e4f-4993-89e2-ed28ba9f6242/,2019-01-10,sen,0,Sheldon Whitehouse,37,1543881600.0,0,15001,32500.5,50000,1,Whitehouse
3662,2018-12-04,Self,UNP,Union Pacific Corporation,Stock,Sale (Partial),"$15,001 - $50,000",--,Democrat,RI,Railroads,Transportation,https://efdsearch.senate.gov/search/view/ptr/a22bbeeb-0e4f-4993-89e2-ed28ba9f6242/,2019-01-10,sen,0,Sheldon Whitehouse,37,1543881600.0,0,15001,32500.5,50000,1,Whitehouse
3663,2018-12-19,Self,COF,Capital One Financial Corporation,Stock,Sale (Full),"$1,001 - $15,000",--,Democrat,RI,Major Banks,Finance,https://efdsearch.senate.gov/search/view/ptr/a22bbeeb-0e4f-4993-89e2-ed28ba9f6242/,2019-01-10,sen,0,Sheldon Whitehouse,22,1545177600.0,0,1001,8000.5,15000,1,Whitehouse
